timestamp,open,high,low,close,volume,ema_fast,ema_slow,stoch_k,stoch_d,y,pred_class
2025-07-30 00:00:00,117950.75,118250.0,117412.53,118161.87,1226.38506,118082.82484398237,114650.55173877077,32.58951185984596,36.61920265610752,-1,
2025-07-30 04:00:00,118161.86,118412.11,117667.33,118123.01,1232.08963,118084.40073245365,114685.10356226559,39.582229241613106,35.191325747716945,-1,
2025-07-30 08:00:00,118123.0,118481.81,117358.84,117579.99,2228.01795,118064.61991941625,114713.90840244206,35.509391234050156,31.84342953201273,-1,
2025-07-30 12:00:00,117579.99,118792.0,117358.84,118000.01,3794.91612,118062.0861970862,114746.60593077597,36.39915013361867,31.494111053128737,-1,
2025-07-30 16:00:00,118000.01,118037.18,115796.23,116916.73,5721.15052,118017.17026778871,114768.19920509661,33.42651521335164,32.93588837697317,-1,
2025-07-30 20:00:00,116916.73,117908.4,116880.64,117840.3,1384.17703,118010.23417885583,114798.76737221007,45.3956262310224,37.15040398558366,-1,
2025-07-31 00:00:00,117840.29,118600.0,117781.87,118466.14,2307.57332,118028.11283850853,114835.25864213833,55.93195154241192,41.04081059934465,-1,
2025-07-31 04:00:00,118466.15,118922.45,118287.63,118665.97,1907.96734,118053.12684484154,114873.37517306233,72.70095356419428,46.560597986441515,-1,
2025-07-31 08:00:00,118665.98,118770.07,118278.91,118371.25,1290.20631,118065.60226269088,114908.17989770848,77.7908792596193,53.60751265736971,-1,
2025-07-31 12:00:00,118371.25,118702.1,117807.35,118306.18,3457.28095,118075.03668376183,114941.99084399994,77.66797446424451,60.48565004580735,-1,
2025-07-31 16:00:00,118306.18,118879.14,116763.43,116785.79,4228.22018,118024.47799028098,114960.33710425865,60.199836406076514,64.94787024459482,-1,
2025-07-31 20:00:00,116785.78,116990.04,115500.0,115764.08,3818.7592,117935.83493183859,114968.33454600733,38.08657219911115,63.72969457260962,-1,
2025-08-01 00:00:00,115764.07,116052.0,114313.13,115648.03,5440.32571,117846.11709137434,114975.09768485304,22.268147246783396,58.1190605233382,-1,
2025-08-01 04:00:00,115648.03,115916.43,114633.18,115081.77,2952.50734,117737.71132308515,114976.15910092415,17.784258794755285,48.966278061765024,-1,
2025-08-01 08:00:00,115081.76,115340.0,114116.0,115305.65,3338.52917,117642.33636923869,114979.43761733288,23.462594089393217,39.911563866727356,-1,
2025-08-01 12:00:00,115305.64,116019.3,113988.47,115357.82,5325.96286,117552.74749201364,114983.20261616539,23.060116989862518,30.810254287663682,-1,
2025-08-01 16:00:00,115357.82,115695.52,113221.93,113328.68,4135.47502,117387.09778644449,114966.73970456177,18.12573617011571,23.797904248336888,0,
2025-08-01 20:00:00,113328.67,114094.08,112722.58,113297.93,3294.30196,117226.73826540745,114950.13463287459,12.968708704357956,19.611593665878022,0,
2025-08-02 00:00:00,113297.92,113921.94,113198.63,113909.86,1422.97261,117096.66460794049,114939.7836415027,10.100916141615935,17.583721815016776,0,
2025-08-02 04:00:00,113909.87,114063.49,113469.43,113982.49,1674.39001,116974.54011351145,114930.258331637,16.25055579122355,17.32810464776149,0,
2025-08-02 08:00:00,113982.49,114040.29,113425.58,113787.12,1135.36227,116849.54324631493,114918.88382087446,18.880664702109332,16.56444974988084,0,
2025-08-02 12:00:00,113787.11,113787.12,112802.31,112840.71,1922.72871,116692.33409940061,114898.2054743981,13.136893825703602,14.910579222521017,1,
2025-08-02 16:00:00,112840.7,113420.0,112003.0,112229.42,3414.70659,116517.31786020844,114871.65039505085,7.4606540512881265,13.133065536049756,1,
2025-08-02 20:00:00,112229.42,113058.82,112069.86,112546.35,1937.17409,116361.59363039634,114848.51307768717,4.371188189471687,11.700145450235375,1,
2025-08-03 00:00:00,112546.35,113740.69,111920.0,113604.2,2106.5441,116253.46054685139,114836.13185303356,14.804490358449153,12.484074486374247,0,
2025-08-03 04:00:00,113604.2,113720.16,113341.06,113700.0,764.27697,116153.32483913173,114824.827058476,28.066349220101987,14.45337339118732,0,
2025-08-03 08:00:00,113700.0,114260.31,113551.0,113862.18,1260.20877,116063.47602191089,114815.24848077973,41.225139369393254,18.177452502401305,0,
2025-08-03 12:00:00,113862.19,114098.45,113579.69,113959.06,1131.56686,115980.94990340457,114806.72919241377,46.732802829329394,23.77677066967227,0,
2025-08-03 16:00:00,113959.06,114799.97,113775.55,114313.19,1254.96509,115915.54755425145,114801.81835467831,51.83348376552084,31.172242288711058,0,
2025-08-03 20:00:00,114313.19,114612.24,114066.56,114208.8,880.19867,115848.61627761413,114795.91767453226,56.248077130307955,39.8183904455171,0,
2025-08-04 00:00:00,114208.81,115000.0,114107.6,114570.61,1525.00586,115798.49838437437,114793.67580712399,68.35377813796605,48.743271742103246,0,
2025-08-04 04:00:00,114570.61,114778.5,114148.58,114652.97,1221.27307,115753.5757026342,114792.27574934167,78.4712238073407,57.1440841733097,0,
2025-08-04 08:00:00,114652.98,114750.0,114217.97,114493.09,1188.64494,115704.1448907662,114789.29877671141,86.11114718614716,64.62508547610202,0,
2025-08-04 12:00:00,114493.09,115466.0,114121.0,114826.0,2885.46126,115669.70783622636,114789.6639630128,84.74205665550839,70.95996111379851,0,
2025-08-04 16:00:00,114826.01,115720.0,114732.65,114777.62,1843.11618,115634.7239995116,114789.54412258482,80.2313013581741,75.69293071257407,0,
2025-08-04 20:00:00,114777.62,115340.0,114616.33,115055.03,1004.17785,115611.99090149155,114792.18577310636,79.88427014377449,79.63229621481848,0,
2025-08-05 00:00:00,115055.03,115127.81,114256.85,114256.85,1398.92395,115558.84812104091,114786.85904899586,73.0657894736842,80.41763143743817,0,
2025-08-05 04:00:00,114256.85,114500.66,113725.72,113969.7,2125.54323,115496.52858688244,114778.72811318496,65.97877192982457,78.33555612451882,0,
2025-08-05 08:00:00,113969.7,115096.73,113928.87,114827.07,1593.56232,115470.27530896549,114779.20912698412,59.30024730533839,73.86707281105069,1,
2025-08-05 12:00:00,114827.07,114893.13,112650.0,112934.0,4590.4684,115370.81353214332,114760.84883716339,41.885167872227875,66.72425801383727,1,
2025-08-05 16:00:00,112934.0,113763.27,112815.68,113616.52,1434.52074,115302.0177073534,114749.4624805747,34.39958869627504,59.0856392368541,1,
2025-08-05 20:00:00,113616.51,114228.88,113304.0,114129.75,899.77214,115256.0464247121,114743.29618723565,29.64462540716616,50.71236511408605,1,
2025-08-06 00:00:00,114129.75,114139.38,113400.0,113509.97,1061.53764,115187.57283942928,114731.02428487511,35.89837133550494,44.517795424389504,1,
2025-08-06 04:00:00,113509.98,114417.02,113355.13,114227.91,1437.03071,115149.93900258893,114726.01817258779,42.53669923995661,40.61078330941151,1,
2025-08-06 08:00:00,114227.9,114404.23,113727.57,114226.69,1280.29764,115113.73315935014,114721.04973305955,43.58925081433231,37.992283894243826,1,
2025-08-06 12:00:00,114226.68,115515.09,113579.9,115413.87,3509.68013,115125.5032315325,114727.94346705895,64.2613463626493,41.72164697598073,0,
2025-08-06 16:00:00,115413.87,115716.0,114942.18,115259.99,1727.95909,115130.7772224528,114733.2374624116,75.46742671009774,48.566286644951184,1,
2025-08-06 20:00:00,115260.0,115260.0,114793.01,114992.27,744.64797,115125.34556667034,114735.81490059657,83.77991313789363,57.58883460007243,1,
2025-08-07 00:00:00,114992.27,115185.58,114404.22,114546.03,1192.91433,115102.62730915386,114733.92649362548,74.38396981924275,64.00310101402873,1,
2025-08-07 04:00:00,114546.03,114876.79,114259.0,114787.99,1290.96115,115090.28859114782,114734.46443896255,69.28939098076137,68.46188297082954,1,
2025-08-07 08:00:00,114787.99,116828.93,114787.98,116519.53,3698.10885,115146.33727384792,114752.22628534102,74.72297469794671,73.65083695143193,0,
2025-08-07 12:00:00,116519.54,116791.11,116035.84,116689.81,2746.73177,115206.86561604997,114771.50572528789,86.33311114708937,77.32946441550526,0,
2025-08-07 16:00:00,116689.8,117520.0,115632.31,117461.98,2735.62556,115295.30147424409,114798.2766135935,96.02524442487977,80.75576736796894,0,
2025-08-07 20:00:00,117461.99,117621.0,117012.0,117472.01,1804.22097,115380.66259290118,114824.88092589605,97.45967348737749,83.03572742621624,0,
2025-08-08 00:00:00,117472.02,117630.0,116694.28,116737.35,2393.91974,115433.86602063055,114843.91046892197,91.69118898029912,85.92026395305898,1,
2025-08-08 04:00:00,116737.34,116973.3,116401.0,116817.19,1456.27491,115488.11401982151,114863.54509112176,85.7504217006694,88.66376907304364,0,
2025-08-08 08:00:00,116817.2,116914.6,116317.08,116891.51,1108.98011,115543.1491562991,114883.72384643399,81.0255472714837,89.7141978352998,1,
2025-08-08 12:00:00,116891.51,117271.73,115878.71,116207.69,2540.81848,115569.20958154227,114896.89763900678,76.19775961949932,88.02497258070146,1,
2025-08-08 16:00:00,116207.7,116900.0,116006.14,116453.41,1690.79713,115603.8841077563,114912.3853241908,72.85202294500122,84.16276900072172,1,
2025-08-08 20:00:00,116453.41,116980.0,116319.06,116674.74,854.52241,115645.87845647174,114929.9211916118,69.16454291927761,79.4469139060384,1,
2025-08-09 00:00:00,116674.74,116750.0,116299.13,116384.01,971.89236,115674.82479151207,114944.3897369689,68.54983266994621,75.59002118764624,1,
2025-08-09 04:00:00,116384.01,116980.0,116339.45,116756.01,2021.01259,115717.22421145278,114962.41580923786,69.5912192227825,72.8968207746651,1,
2025-08-09 08:00:00,116756.0,117944.05,116756.0,117110.0,2353.3714,115771.84286982719,114983.78480616088,71.4926333744811,71.30800179183133,1,
2025-08-09 12:00:00,117110.0,117238.04,116700.01,116892.47,1382.66437,115815.78903179475,115002.7766986369,72.7068809557731,70.72618868121029,1,
2025-08-09 16:00:00,116892.48,116947.16,116500.0,116535.69,1202.78039,115844.0204423126,115018.02956730718,61.04176494306876,68.75781234755489,1,
2025-08-09 20:00:00,116535.68,117021.16,116359.89,116462.25,1582.41033,115868.2647386925,115032.39991987128,47.219911268135206,65.10037373903116,1,
2025-08-10 00:00:00,116462.25,118500.0,116460.63,118500.0,3892.68324,115971.4700430575,115066.90340325565,58.3263400440073,63.39645830137467,0,
2025-08-10 04:00:00,118500.0,118741.77,117466.34,117808.3,2444.0838,116043.50259038858,115094.18098133273,67.76572295913304,63.09220892409976,1,
2025-08-10 08:00:00,117808.29,118500.0,117608.01,118330.58,1506.32503,116133.19190056944,115126.38395664287,84.34472208057109,65.23422370844808,0,
2025-08-10 12:00:00,118330.58,119113.94,118232.0,118815.0,2809.2276,116238.36084564515,115163.08660384045,81.26467316081367,66.66052240928819,0,
2025-08-10 16:00:00,118815.0,118944.24,118433.8,118663.08,995.85812,116333.44787130613,115197.91240877737,87.48733261220993,71.06811702081171,0,
2025-08-10 20:00:00,118663.09,119311.11,118074.99,119294.01,2674.59294,116449.54834694118,115238.66959873978,92.10216724991488,78.54849301777499,0,
2025-08-11 00:00:00,119294.27,122164.07,118972.59,121728.99,7626.19257,116656.58527451212,115303.24990123989,92.70944293300376,84.27901016594107,-1,
2025-08-11 04:00:00,121729.0,122335.16,121466.08,121537.15,4279.8879,116847.9799696293,115365.27875794399,92.9478339347034,88.47602866186946,-1,
2025-08-11 08:00:00,121537.14,121823.0,120286.4,120561.54,4216.26732,116993.60977474188,115416.98284990476,83.25980676273007,88.2952094422293,0,
2025-08-11 12:00:00,120561.53,120667.54,119382.91,120314.4,5236.26223,117123.83684239906,115465.71336881118,74.45967238741336,87.16104264666257,0,
2025-08-11 16:00:00,120314.4,120794.05,118604.17,119089.3,2812.92272,117200.91382897165,115501.76895718122,60.759410343794194,82.70638893525995,1,
2025-08-11 20:00:00,119089.3,119172.63,118050.11,118686.0,2322.80155,117259.15250234531,115533.45284815454,50.26288909678275,75.73317590973794,1,
2025-08-12 00:00:00,118686.0,119275.46,118593.39,118857.7,1894.63528,117321.84063950824,115566.52993424256,42.13661753639024,67.30437167696901,1,
2025-08-12 04:00:00,118857.7,119158.06,118424.86,118986.72,3135.38397,117387.1300261942,115600.5616761904,41.24404376681612,58.68707331565446,1,
2025-08-12 08:00:00,118986.73,119058.43,118207.47,118522.22,2346.379,117431.64335850031,115629.632903293,35.49658265183115,50.72653596383798,1,
2025-08-12 12:00:00,118522.22,119960.0,118285.0,119933.0,4914.05441,117529.73577581403,115672.45247639457,37.95701437595782,44.64275962859538,-1,
2025-08-12 16:00:00,119933.0,120192.1,119172.62,119665.27,2309.07117,117613.48221597819,115712.18200399264,36.1877451807896,40.54748210142795,-1,
2025-08-12 20:00:00,119665.27,120324.43,119485.84,120134.08,2120.5851,117712.32918790061,115756.18098902755,45.17005719424632,39.698676784338545,-1,
2025-08-13 00:00:00,120134.09,120192.1,119094.28,119482.01,2361.00135,117781.72843543394,115793.25391450987,39.91419781177189,39.32827349690215,0,
2025-08-13 04:00:00,119482.01,119820.18,118920.92,119580.4,2324.10298,117852.26457522085,115830.93696013663,39.25399548041046,38.996598782501216,0,
2025-08-13 08:00:00,119580.4,120732.94,119446.22,120570.41,3213.18528,117958.85851344749,115878.09589585666,42.64819935978955,40.18853490049428,-1,
2025-08-13 12:00:00,120570.41,122200.0,120106.02,120920.62,7228.67197,118075.00602272406,115928.27026505212,54.56638922524604,42.956764042042316,-1,
2025-08-13 16:00:00,120920.61,122839.47,120920.61,122744.21,4167.90157,118258.11206104861,115996.09056092225,75.33262444535343,49.48091058613628,-1,
2025-08-13 20:00:00,122744.22,123667.79,122298.2,123306.43,3915.20787,118456.08531355651,116068.83025683348,86.91640272340852,56.438634840996656,-1,
2025-08-14 00:00:00,123306.44,124474.0,123250.5,123337.14,3481.676316,118647.49922282882,116141.15174681523,91.29369418476426,65.00188423649539,-1,
2025-08-14 04:00:00,123337.14,123428.6,121313.86,121725.31,3755.65744,118768.19768467867,116196.71551052852,77.33568125500607,71.34883186559465,-1,
2025-08-14 08:00:00,121725.31,122045.9,120694.0,120949.67,3456.28874,118853.74561861284,116244.00859002575,60.733019133283584,74.36296849451033,-1,
2025-08-14 12:00:00,120949.66,121183.06,117632.0,118257.25,11617.06761,118830.3536335692,116264.04084286132,36.344947911093364,71.32606160881821,0,
2025-08-14 16:00:00,118257.26,118535.0,117180.0,117945.92,3545.40524,118795.66996166453,116280.77595885274,21.13285342789065,62.292766439241085,0,
2025-08-14 20:00:00,117945.92,118516.81,117302.33,118295.09,2124.85224,118776.0393749326,116300.8188846353,11.642288695704371,49.74708076795705,0,
2025-08-15 00:00:00,118295.09,119077.71,118032.32,118968.91,1883.55436,118783.60292885682,116327.36705493744,16.77141029156383,37.32670011909032,-1,
2025-08-15 04:00:00,118968.91,119216.82,118629.58,118956.45,1732.90691,118790.38124537223,116353.52708424153,21.38949821771317,28.0023362795415,0,
2025-08-15 08:00:00,118956.45,119144.5,118600.0,119006.01,1129.82607,118798.83727496548,116379.91994907496,24.638378575998512,21.986562853327317,0,
2025-08-15 12:00:00,119006.01,119130.77,116827.29,117275.22,5128.8936,118739.08757790801,116388.82840729313,18.415724826327757,18.998359005866387,0,
2025-08-15 16:00:00,117275.23,117882.35,116803.99,116936.27,2393.46089,118668.3888493626,116394.27558732007,10.872288139096945,17.288264791067437,0,
2025-08-15 20:00:00,116936.28,117761.88,116862.5,117342.05,1354.69691,118616.3755611523,116403.70617849102,4.865855761652386,16.158859302058772,0,
2025-08-16 00:00:00,117342.04,117898.99,117231.14,117429.63,1420.5255,118569.83651953848,116413.91437571998,5.632239505989325,14.302330837796355,-1,
2025-08-16 04:00:00,117429.63,117884.0,117278.0,117596.07,925.25596,118531.64959720365,116425.67711825013,8.49968470271442,12.154028585296563,-1,
2025-08-16 08:00:00,117596.07,117703.92,117143.98,117378.52,1206.0413,118486.42882868586,116435.15814194913,9.052200293367543,9.556332204858068,-1,
2025-08-16 12:00:00,117378.52,117825.0,117327.63,117676.7,1191.50027,118454.67475697269,116447.51179227799,11.882779587868322,8.467507998448163,-1,
2025-08-16 16:00:00,117676.7,117817.65,117629.94,117672.12,817.42683,118423.98633513063,116459.69694857374,15.048630971413694,9.163565137167618,-1,
2025-08-16 20:00:00,117672.13,117713.51,117219.34,117380.66,832.93131,118383.07157689022,116468.86076003072,20.12446062500172,11.706665947725844,0,
2025-08-17 00:00:00,117380.66,117771.37,117172.21,117684.95,770.53091,118355.69426014944,116480.96115047818,26.745387255138244,15.22552390591733,-1,
2025-08-17 04:00:00,117684.96,118230.82,117684.95,118005.98,1109.68335,118341.9799754377,116496.13546738886,36.74274606996733,19.932700800459482,-1,
2025-08-17 08:00:00,118005.98,118484.0,117922.0,118308.01,1007.67549,118340.6478195382,116514.1640697034,49.5541197128126,26.683020703700322,-1,
2025-08-17 12:00:00,118308.0,118575.0,118059.12,118246.16,974.27271,118336.94241485042,116531.39786005461,57.92288127970691,34.356370985673415,-1,
2025-08-17 16:00:00,118246.15,118316.01,117321.53,117570.07,1326.17558,118306.86898681706,116541.73290622322,52.292169723308724,40.56362744432259,-1,
2025-08-17 20:00:00,117570.07,117995.37,117371.65,117405.01,710.30388,118271.5019677262,116550.32272805185,42.82626835505733,44.34726206599853,-1,
2025-08-18 00:00:00,117405.01,117543.75,115000.0,115319.0,5801.42298,118155.71757683498,116538.07076060855,25.261371640129187,44.09992613016368,-1,
2025-08-18 04:00:00,115319.0,115712.49,114878.71,115205.98,3433.42415,118040.04159342969,116524.81612617464,17.2378857568595,40.84911607797905,-1,
2025-08-18 08:00:00,115205.99,115402.51,114640.14,114947.27,2793.98984,117918.75643290304,116509.1191497948,8.52748343113868,34.01134336436673,-1,
2025-08-18 12:00:00,114947.27,116186.97,114825.0,116145.34,2772.17945,117849.21069043626,116505.49945676203,18.304107549782564,27.40821440937934,-1,
2025-08-18 16:00:00,116145.34,116800.0,115818.86,116313.99,1731.37273,117789.00595747797,116503.59389002807,29.532435715629074,23.614925408099396,-1,
2025-08-18 20:00:00,116314.0,116980.0,115980.32,116227.05,1213.55039,117727.75278267493,116500.8422095303,40.37382100845608,23.206184183665854,-1,
2025-08-19 00:00:00,116227.05,116725.69,114787.23,114810.0,2390.89748,117613.33110492298,116484.01790893797,29.06177093975396,23.83958406693665,0,
2025-08-19 04:00:00,114810.01,115483.24,114366.0,114978.14,2499.12321,117509.99027727895,116469.03404914755,19.729970765892162,24.254931568442093,0,
2025-08-19 08:00:00,114978.15,115650.0,114804.0,115508.71,1471.04277,117431.50869777781,116459.47858597196,15.336533404438581,25.389773230658744,-1,
2025-08-19 12:00:00,115508.71,115875.84,113587.68,113786.38,5294.46316,117288.56247433556,116432.88059009165,15.225634942454617,24.876694462770754,0,
2025-08-19 16:00:00,113786.39,113897.58,112767.06,113132.48,3784.35052,117125.57884789103,116400.04078322508,12.475013145775458,22.03379070112848,0,
2025-08-19 20:00:00,113132.49,113589.48,112732.58,112872.94,2625.5971,116958.80869699335,116364.94525304374,4.263234091646646,16.01535954832691,0,
2025-08-20 00:00:00,112872.95,113636.13,112566.01,113525.91,3116.70576,116824.18521867988,116336.69614604829,8.828466261811588,12.64314210200318,0,
2025-08-20 04:00:00,113525.9,113837.93,113432.0,113490.13,1367.41482,116693.43795520224,116308.37210479408,12.919572910435685,11.508075792760435,0,
2025-08-20 08:00:00,113490.14,114016.77,113060.08,113666.68,2352.50644,116574.74156480216,116282.08661121405,20.39359803930347,12.350919898571249,-1,
2025-08-20 12:00:00,113666.69,114326.35,112380.0,113353.94,4605.43198,116448.43562108443,116252.9508240378,21.557867538705825,13.406291997946449,1,
2025-08-20 16:00:00,113353.94,114444.0,113264.01,114276.66,2624.00614,116363.26794966935,116233.286238724,29.113430045595162,16.17936148124973,1,
2025-08-20 20:00:00,114276.66,114615.38,114000.0,114271.24,1570.2768,116281.2276379176,116213.7633905775,34.50608695652181,21.21983695872893,1,
2025-08-21 00:00:00,114271.23,114821.76,113906.01,113954.62,1626.72781,116189.98812270515,116191.2843518653,38.85884057971017,26.22489934504536,1,
2025-08-21 04:00:00,113954.62,114033.84,113582.43,113896.03,1612.36321,116100.02898063828,116168.44600010544,36.74353733889458,30.195560083121844,1,
2025-08-21 08:00:00,113896.03,113990.0,113000.0,113148.66,1509.65106,115984.28902061326,116138.39837821384,30.368182462440178,31.85799082031129,1,
2025-08-21 12:00:00,113148.65,113995.11,112608.64,112792.08,2521.11028,115859.10435313823,116105.10167793311,22.88713422025624,32.07953526723636,1,
2025-08-21 16:00:00,112792.08,112969.47,112015.67,112193.71,2468.80417,115715.3633981132,116066.18235775469,12.795935118849423,29.359952779445408,1,
2025-08-21 20:00:00,112193.71,112870.94,112067.46,112500.0,1101.03582,115589.27071583425,116030.697956185,11.2199721767765,25.478933649487853,1,
2025-08-22 00:00:00,112500.0,113525.0,112335.6,112929.24,1610.19525,115484.95578580153,115999.83767801401,18.142960297550733,22.026286935794612,1,
2025-08-22 04:00:00,112929.24,113394.76,112708.81,113094.83,1656.2572,115391.22536282893,115970.93212897904,29.424810560839877,20.80649913945216,1,
2025-08-22 08:00:00,113094.83,113319.3,112177.27,112320.0,1932.43574,115270.78515252192,115934.60444610364,27.28660401721511,20.29290273191465,1,
2025-08-22 12:00:00,112320.01,117296.12,111684.79,116370.75,11505.26127,115313.92102889362,115938.94420285884,44.27067453084971,23.856826117013565,-1,
2025-08-22 16:00:00,116370.75,117429.05,116116.0,116655.79,4307.94644,115366.54334148602,115946.07699686024,60.29760089069455,31.773770412321085,-1,
2025-08-22 20:00:00,116655.79,117174.43,116550.96,116935.99,2115.99447,115428.09026927088,115955.9268774885,87.15464586535774,44.42954936041796,-1,
2025-08-23 00:00:00,116936.0,117030.0,115458.2,115568.77,2647.58419,115433.60712145634,115952.07457024981,81.85667083314473,55.04850111635029,-1,
2025-08-23 04:00:00,115568.77,116034.53,115551.2,115799.47,2258.18362,115447.9546853208,115950.55611681449,76.8875364276687,62.958955427488426,-1,
2025-08-23 08:00:00,115799.46,115861.8,115223.43,115310.13,1313.89391,115442.54979570038,115944.18371764223,67.45284277986494,69.65332855459674,-1,
2025-08-23 12:00:00,115310.13,115486.97,114560.0,114812.87,3027.56166,115417.8564703788,115932.92686473037,63.06643501512816,72.78595530197647,-1,
2025-08-23 16:00:00,114812.88,115190.74,114684.11,115133.91,1105.55067,115406.72131467766,115924.9764481659,59.20426071707528,72.6037319397066,-1,
2025-08-23 20:00:00,115133.92,115454.12,115001.88,115438.05,976.58792,115407.94989057267,115920.13140888067,59.94656694973187,68.06905212043561,-1,
2025-08-24 00:00:00,115438.06,115666.68,114934.21,115036.0,1995.92433,115393.36362035412,115911.33408142913,61.24136674407732,64.63316810559105,-1,
2025-08-24 04:00:00,115036.01,115283.21,114846.14,114888.19,1715.6873,115373.55289014416,115901.15354330545,59.81547956858967,61.78782529574454,-1,
2025-08-24 08:00:00,114888.19,115060.99,114600.0,114730.22,2223.47925,115348.32414935419,115889.50246327257,55.70801693052431,59.83035432085444,-1,
2025-08-24 12:00:00,114730.22,114869.41,114350.57,114400.0,2662.01905,115311.13496702656,115874.68154324002,52.01737618654685,57.98884451609089,-1,
2025-08-24 16:00:00,114400.01,114917.1,110680.0,112600.0,8322.01988,115204.8159487118,115842.09764728739,42.91120084121724,55.27333453678121,-1,
2025-08-24 20:00:00,112600.0,113692.97,111632.85,113493.59,4256.85481,115137.7090487623,115818.72941199101,39.13511997103106,51.804760040331075,-1,
2025-08-25 00:00:00,113493.59,113667.28,112159.0,112916.84,2384.9729,115050.61614488927,115789.85489047867,34.859856002490545,47.40784158339995,-1,
2025-08-25 04:00:00,112916.84,113059.52,111284.05,111511.55,4054.02521,114911.82923724655,115747.28469256347,29.742131765963922,42.395616949628995,0,
2025-08-25 08:00:00,111511.56,111850.13,110929.48,111214.97,4028.25788,114766.85436519768,115702.187033931,19.17623092917557,36.3069859494042,0,
2025-08-25 12:00:00,111214.97,112580.0,110588.0,112200.64,4593.3206,114666.21850773894,115667.34576991179,17.888195268832384,30.618789129785128,0,
2025-08-25 16:00:00,112200.65,112937.26,110655.01,110716.13,3109.40411,114511.31307606291,115618.07994135545,14.36406995567882,25.860933982195387,1,
2025-08-25 20:00:00,110716.13,111092.54,109274.1,110111.98,7012.81309,114338.79021033496,115563.29287726236,15.402767092346195,21.90554183574791,1,
2025-08-26 00:00:00,110111.98,110111.98,108666.66,109879.56,4155.39206,114163.91843738065,115506.7383212697,10.985688004234982,17.92651383603865,1,
2025-08-26 04:00:00,109879.57,110547.31,109765.93,110303.2,1910.05232,114012.51771434612,115454.96182056055,17.937746807132346,15.959116342900055,1,
2025-08-26 08:00:00,110303.2,110455.13,109570.34,109876.52,1852.10166,113850.32172554823,115399.45493677388,19.663843202070783,16.040385055049256,1,
2025-08-26 12:00:00,109876.53,110818.6,109393.93,109666.33,4559.68511,113686.24361866398,115342.4089175025,19.099376827009618,16.242248648078796,1,
2025-08-26 16:00:00,109666.34,111162.59,109450.0,111116.03,3548.51055,113585.45092773599,115300.35539593532,24.368738548365325,17.909693413526544,0,
2025-08-26 20:00:00,111116.03,112371.0,110918.26,111763.22,2426.69707,113513.99089135419,115265.16001886134,34.787442576726484,21.140472660923262,0,
2025-08-27 00:00:00,111763.22,111825.16,110918.26,111418.15,2172.27313,113431.80105247755,115226.88131220601,47.8234608071329,27.280101461406247,0,
2025-08-27 04:00:00,111418.15,111737.26,110622.5,110725.18,1809.80294,113325.6590504196,115182.08826432336,48.48283890030212,32.37095014360121,0,
2025-08-27 08:00:00,110725.19,111374.45,110345.42,111322.07,1594.26753,113247.08693079531,115143.68012238981,52.11845427605093,37.78005198926457,-1,
2025-08-27 12:00:00,111322.07,112625.0,111019.02,112000.0,3310.1006,113198.18156096019,115112.39972316206,59.888938288774874,44.57831223289211,-1,
2025-08-27 16:00:00,111999.99,112600.0,111541.23,112080.69,1902.42552,113154.35836249117,115082.23345725995,72.8147167916677,52.65264194010917,-1,
2025-08-27 20:00:00,112080.68,112452.05,110921.79,111262.01,2603.73903,113080.14862278564,115044.22128355587,72.92277431742616,59.00853056355911,-1,
2025-08-28 00:00:00,111262.01,112042.04,110862.42,112000.01,1203.77782,113037.7902454215,115013.930624018,74.97530917886832,63.533838625515024,-1,
2025-08-28 04:00:00,112000.0,113360.0,111945.07,113114.11,2481.91862,113040.7831769736,114995.02693621683,79.91472348126074,68.77248605567479,-1,
2025-08-28 08:00:00,113114.11,113351.51,112826.22,112909.18,1419.04336,113035.62226807266,114974.27224033409,89.20158652029124,74.95300809638151,-1,
2025-08-28 12:00:00,112909.18,113485.9,112391.56,112678.53,3088.9335,113021.61864971687,114951.4290339626,87.88778657028604,79.6194828099667,-1,
2025-08-28 16:00:00,112678.53,113186.56,111901.35,111901.36,1813.29699,112977.68693796327,114921.08008835104,76.72644266574437,80.27143712231282,-1,
2025-08-28 20:00:00,111901.36,112575.98,111872.06,112566.9,1097.30715,112961.57764627844,114897.65541085502,72.9252047771677,80.27184219893641,-1,
2025-08-29 00:00:00,112566.9,112638.64,111302.27,111704.23,2123.00621,112912.269895444,114865.88003363258,60.5912661032148,77.87450168632749,-1,
2025-08-29 04:00:00,111704.24,111850.56,109899.99,110019.38,4260.9718,112798.82323287758,114817.65615270092,41.27545865745805,71.43462421569372,-1,
2025-08-29 08:00:00,110019.38,110270.3,109414.18,110098.81,2848.31026,112692.94036100003,114770.70245963921,21.13709322419763,60.0905419996781,-1,
2025-08-29 12:00:00,110098.81,111517.07,108103.0,108386.23,7729.2804,112524.04975860787,114707.17537048858,8.468450644738203,46.8539860120868,0,
2025-08-29 16:00:00,108386.23,108832.0,107934.24,108212.01,2605.64538,112354.95016023109,114642.54685933945,9.026433475930617,35.570651147117836,0,
2025-08-29 20:00:00,108212.01,108549.99,107463.9,108377.4,3013.0964,112198.96780100634,114580.20708959478,8.478136411736939,24.82947308621271,0,
2025-08-30 00:00:00,108377.4,108436.21,107350.1,108436.2,3244.13736,112051.40827939824,114519.07269069336,12.624593528620473,16.83502765711366,0,
